Kullanım Durumu,Tipi,Binanın Yaşı,Binanın Kat Sayısı,Net Metrekare,Brüt Metrekare,Bulunduğu Kat,Site İçerisinde,Isıtma Tipi,Banyo Sayısı,Oda Sayısı,Balkon Durumu,Aidat,Fiyat,Ilce,Mahalle
Boş,Daire,11-15,4,130,135,2.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,24000.0,Keçiören,Bademlik Mahallesi
Boş,Daire,5-10,30,92,124,13.Kat,Evet,Yerden Isıtma,2,2+1,Var,2950.0,45000.0,Çankaya,Yukarı Dikmen Mahallesi
Boş,Daire,1,5,60,70,Kot 1 (-1).Kat,Hayır,Merkezi Doğalgaz,1,1+1,Var,850.0,27000.0,Çankaya,Büyükesat Mahallesi
Boş,Daire,5-10,13,55,58,9.Kat,Evet,Merkezi (Pay Ölçer),1,1+1,Var,1000.0,28500.0,Etimesgut,Şehit Osman Avcı Mahallesi
Boş,Daire,16-20,3,120,130,3.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,200.0,25000.0,Etimesgut,Atakent Mahallesi
Boş,Daire,11-15,16,120,140,1.Kat,Hayır,Merkezi Doğalgaz,2,4+1,Var,275.0,16500.0,Altındağ,Baraj Mahallesi
Boş,Daire,2,3,45,55,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,1+1,Var,500.0,20000.0,Gölbaşı,İncek Mahallesi
Boş,Daire,16-20,3,115,128,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,25000.0,Sincan,Pınarbaşı Mahallesi
Boş,Daire,21 Ve Üzeri,4,105,120,Kot 1 (-1).Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,23500.0,Keçiören,Aşağı Eğlence Mahallesi
Boş,Daire,11-15,3,140,150,3.Kat,Hayır,Kombi Doğalgaz,1,4+1,Var,100.0,19000.0,Polatlı,Şehitlik Mahallesi
Boş,Daire,4,7,120,130,5.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,100.0,24750.0,Polatlı,Basrı Mahallesi
Boş,Daire,16-20,4,120,130,3.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,100.0,20500.0,Polatlı,Zafer Mahallesi
Boş,Daire,16-20,5,125,140,4.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,300.0,18000.0,Polatlı,Fatih Mahallesi
Boş,Daire,0 (Yeni),7,128,140,2.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,100.0,23500.0,Polatlı,İstiklal Mahallesi
Boş,Daire,21 Ve Üzeri,4,100,110,3.Kat,Hayır,Kombi Doğalgaz,1,2+1,Var,100.0,19000.0,Polatlı,Cumhuriyet Mahallesi
Boş,Daire,21 Ve Üzeri,3,100,105,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,100.0,11000.0,Polatlı,Kurtuluş Mahallesi
Boş,Daire,0 (Yeni),3,70,75,Düz Giriş (Zemin),Hayır,Kombi Doğalgaz,1,2+1,Var,750.0,55000.0,Çankaya,Emek Mahallesi
Boş,Daire,21 Ve Üzeri,5,95,100,Kot 3 (-3).Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,100.0,13000.0,Mamak,Kartaltepe Mahallesi
Boş,Daire,0 (Yeni),6,45,55,3.Kat,Hayır,Merkezi (Pay Ölçer),1,1+1,Var,200.0,24000.0,Sincan,Saraycık Mahallesi
Boş,Daire,5-10,4,125,135,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,275.0,30000.0,Altındağ,Yıldıztepe Mahallesi
Boş,Daire,16-20,4,110,130,4.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,150.0,19000.0,Mamak,General Zeki Doğan Mahallesi
Boş,Daire,5-10,10,175,200,2.Kat,Hayır,Kombi Doğalgaz,2,4+1,Var,100.0,28000.0,Polatlı,Şehitlik Mahallesi
Boş,Daire,21 Ve Üzeri,3,100,110,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,150.0,22000.0,Mamak,Aşık Veysel Mahallesi
Boş,Daire,5-10,2,120,125,Kot 1 (-1).Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,100.0,24000.0,Keçiören,Aşağı Eğlence Mahallesi
Boş,Daire,5-10,2,110,120,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,3+1,Var,100.0,15000.0,Keçiören,Etlik Mahallesi
Boş,Daire,5-10,3,110,120,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,100.0,18000.0,Keçiören,Etlik Mahallesi
Boş,Daire,11-15,12,100,110,2.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,1250.0,29750.0,Etimesgut,Ahi Mesut Mahallesi
Boş,Daire,21 Ve Üzeri,3,90,106,1.Kat,Hayır,Merkezi Doğalgaz,1,2+1,Var,850.0,29000.0,Çankaya,Naci Çakır Mahallesi
Boş,Daire,4,3,125,126,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,25000.0,Keçiören,Yükseltepe Mahallesi
Boş,Daire,21 Ve Üzeri,3,65,80,2.Kat,Hayır,Kombi Doğalgaz,1,2+1,Var,250.0,17000.0,Keçiören,Aşağı Eğlence Mahallesi
Boş,Villa,5-10,3,280,330,2.Kat,Hayır,Kombi Doğalgaz,3,5+1,Var,500.0,65000.0,Gölbaşı,Hacılar Mahallesi
Boş,Daire,5-10,10,55,60,4.Kat,Evet,Merkezi (Pay Ölçer),1,1+1,Var,1000.0,27500.0,Etimesgut,Şeker Mahallesi
Boş,Daire,5-10,9,81,90,4.Kat,Evet,Merkezi (Pay Ölçer),1,2+1,Var,1000.0,38000.0,Etimesgut,Şehit Osman Avcı Mahallesi
Boş,Daire,21 Ve Üzeri,8,115,120,8.Kat,Evet,Kombi Doğalgaz,1,3+1,Var,1000.0,32000.0,Etimesgut,Eryaman Mahallesi
Boş,Daire,11-15,3,110,120,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,275.0,29000.0,Etimesgut,Şeker Mahallesi
Boş,Daire,21 Ve Üzeri,14,76,80,9.Kat,Evet,Merkezi Doğalgaz,1,2+1,Var,1000.0,29500.0,Etimesgut,Şehit Osman Avcı Mahallesi
Boş,Daire,5-10,9,90,95,9.Kat,Evet,Merkezi (Pay Ölçer),1,2+1,Var,1000.0,37500.0,Etimesgut,Şehit Osman Avcı Mahallesi
Kiracı Oturuyor,Daire,4,10,85,100,3.Kat,Hayır,Merkezi (Pay Ölçer),1,2+1,Var,275.0,39000.0,Etimesgut,Yeni Bağlıca Mahallesi
Boş,Daire,1,19,206,230,12.Kat,Evet,Yerden Isıtma,3,4.5+1,Var,2950.0,67000.0,Çankaya,Dodurga Mahallesi
Boş,Daire,5-10,13,145,150,5.Kat,Evet,Kombi Doğalgaz,2,4+1,Var,450.0,35000.0,Keçiören,Yükseltepe Mahallesi
Boş,Daire,11-15,5,125,135,4.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,500.0,30000.0,Gölbaşı,Karşıyaka Mahallesi
Boş,Daire,21 Ve Üzeri,15,120,135,4.Kat,Evet,Kombi Doğalgaz,2,3+1,Var,2950.0,52000.0,Çankaya,Büyükesat Mahallesi
Boş,Daire,4,3,50,60,1.Kat,Hayır,Merkezi (Pay Ölçer),1,1+1,Var,2300.0,35000.0,Gölbaşı,Kızılcaşar Mahallesi
Boş,Daire,16-20,3,135,150,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,500.0,32000.0,Yenimahalle,Yunus Emre Mahallesi
Boş,Daire,21 Ve Üzeri,10,105,115,4.Kat,Evet,Merkezi Doğalgaz,1,3+1,Var,450.0,26000.0,Keçiören,19 Mayıs Mahallesi
Boş,Daire,2,12,85,95,11.Kat,Evet,Merkezi (Pay Ölçer),2,2+1,Var,2950.0,44000.0,Çankaya,Koru Mahallesi
Boş,Daire,21 Ve Üzeri,5,103,120,1.Kat,Evet,Merkezi Doğalgaz,1,3+1,Var,2950.0,48000.0,Çankaya,Koru Mahallesi
Boş,Daire,21 Ve Üzeri,3,190,220,3.Kat,Hayır,Kombi Doğalgaz,2,4+1,Var,850.0,34000.0,Çankaya,Arka Topraklık Mahallesi
Boş,Residence,0 (Yeni),15,78,95,3.Kat,Evet,Yerden Isıtma,2,2+1,Var,2950.0,50000.0,Çankaya,Alacaatlı Mahallesi
Boş,Daire,0 (Yeni),10,125,140,7.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,150.0,30000.0,Mamak,Şirintepe Mahallesi
Boş,Daire,0 (Yeni),10,45,50,Düz Giriş (Zemin),Evet,Yerden Isıtma,1,1+1,Var,275.0,20000.0,Akyurt,Balıkhisar Mahallesi
Boş,Daire,16-20,10,127,140,6.Kat,Evet,Kombi Doğalgaz,2,3+1,Var,1000.0,35000.0,Etimesgut,Ahi Mesut Mahallesi
Boş,Daire,1,12,80,90,3.Kat,Evet,Merkezi (Pay Ölçer),2,2+1,Var,2950.0,40000.0,Çankaya,Koru Mahallesi
Boş,Daire,21 Ve Üzeri,3,110,120,3.Kat,Hayır,Merkezi Doğalgaz,1,3+1,Var,850.0,33000.0,Çankaya,Bahçelievler Mahallesi
Boş,Residence,2,30,160,170,14.Kat,Evet,Merkezi (Pay Ölçer),2,4+1,Var,2950.0,75000.0,Çankaya,Alacaatlı Mahallesi
Boş,Daire,16-20,10,632,650,7.Kat,Evet,Merkezi Doğalgaz,4,6+1,Var,2950.0,560000.0,Çankaya,Büyükesat Mahallesi
Boş,Daire,16-20,4,90,100,Bahçe Katı,Hayır,Kombi Doğalgaz,1,2+1,Var,275.0,22000.0,Etimesgut,Kazım Karabekir Mahallesi
Boş,Daire,16-20,3,120,135,2.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,21500.0,Keçiören,Bademlik Mahallesi
Boş,Daire,11-15,3,125,130,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,25000.0,Keçiören,Kuşcağız Mahallesi
Boş,Daire,0 (Yeni),15,45,55,7.Kat,Evet,Merkezi (Pay Ölçer),1,1+1,Var,450.0,23500.0,Keçiören,Hasköy Mahallesi
Kiracı Oturuyor,Daire,21 Ve Üzeri,4,54,60,2.Kat,Evet,Merkezi Doğalgaz,1,1 Oda,Var,1000.0,23500.0,Etimesgut,Şeyh Şamil Mahallesi
Boş,Daire,11-15,4,95,97,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,2+1,Var,300.0,22500.0,Etimesgut,Alsancak Mahallesi
Boş,Daire,21 Ve Üzeri,4,115,125,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,275.0,21500.0,Altındağ,Güneşevler Mahallesi
Boş,Daire,21 Ve Üzeri,8,100,110,2.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,1000.0,25000.0,Etimesgut,Oğuzlar Mahallesi
Boş,Daire,21 Ve Üzeri,4,120,140,1.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,400.0,24000.0,Sincan,Mustafa Kemal Mahallesi
Kiracı Oturuyor,Daire,21 Ve Üzeri,12,115,130,Yüksek Giriş,Evet,Merkezi Doğalgaz,1,3+1,Var,2950.0,42500.0,Çankaya,Koru Mahallesi
Boş,Daire,21 Ve Üzeri,3,90,100,1.Kat,Hayır,Kombi Doğalgaz,1,2+1,Var,850.0,27000.0,Çankaya,Doğuş Mahallesi
Boş,Daire,21 Ve Üzeri,3,110,125,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,3+1,Var,850.0,45000.0,Çankaya,Birlik Mahallesi
Boş,Daire,1,4,125,145,1.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,400.0,27000.0,Sincan,Fevzi Çakmak Mahallesi
Boş,Daire,5-10,5,175,235,1.Kat,Hayır,Kombi Doğalgaz,2,3.5+1,Var,250.0,35000.0,Pursaklar,Saray Fatih Mahallesi
Boş,Daire,0 (Yeni),3,85,95,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,2+1,Var,300.0,25000.0,Gölbaşı,İncek Mahallesi
Boş,Daire,21 Ve Üzeri,2,80,100,Müstakil,Hayır,Kombi Doğalgaz,1,2+1,Var,500.0,15000.0,Yenimahalle,Anadolu Mahallesi
Boş,Daire,11-15,3,108,115,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,275.0,25750.0,Etimesgut,Etiler Mahallesi
Boş,Daire,0 (Yeni),3,100,113,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,22000.0,Sincan,Fevzi Çakmak Mahallesi
Boş,Daire,16-20,3,110,120,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,3+1,Var,275.0,18500.0,Etimesgut,Kazım Karabekir Mahallesi
Boş,Daire,0 (Yeni),3,115,130,1.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,200.0,30000.0,Sincan,Fevzi Çakmak Mahallesi
Boş,Daire,11-15,3,90,100,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,2+1,Var,275.0,18500.0,Etimesgut,30 Ağustos Mahallesi
Boş,Daire,11-15,12,140,160,4.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,500.0,38000.0,Yenimahalle,Kardelen Mahallesi
Boş,Daire,21 Ve Üzeri,3,120,130,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,250.0,35000.0,Keçiören,Etlik Mahallesi
Boş,Daire,4,12,150,180,4.Kat,Hayır,Merkezi (Pay Ölçer),2,4+1,Var,200.0,30000.0,Sincan,Mustafa Kemal Mahallesi
Boş,Daire,21 Ve Üzeri,4,120,135,2.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,18000.0,Sincan,Plevne Mahallesi
Boş,Daire,5-10,4,90,100,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,20000.0,Sincan,Mustafa Kemal Mahallesi
Boş,Daire,5-10,3,140,145,2.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,25000.0,Keçiören,Atapark Mahallesi
Boş,Daire,11-15,3,100,110,Kot 1 (-1).Kat,Hayır,Kombi Doğalgaz,1,2+1,Var,200.0,16500.0,Keçiören,Kuşcağız Mahallesi
Boş,Daire,2,3,75,85,3.Kat,Hayır,Kombi Doğalgaz,2,2+1,Var,500.0,36500.0,Gölbaşı,Taşpınar Mahallesi
Boş,Daire,21 Ve Üzeri,3,60,70,Bahçe Katı,Hayır,Kombi Doğalgaz,1,2+1,Var,850.0,25000.0,Çankaya,100. Yıl Mahallesi
Boş,Daire,11-15,6,70,97,5.Kat,Evet,Merkezi (Pay Ölçer),1,1+1,Var,2950.0,58000.0,Çankaya,Oran Mahallesi
Boş,Daire,11-15,14,110,135,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,275.0,22000.0,Altındağ,Gültepe Mahallesi
Boş,Daire,21 Ve Üzeri,4,100,120,3.Kat,Hayır,Merkezi Doğalgaz,1,3+1,Var,850.0,37000.0,Çankaya,Emek Mahallesi
Boş,Daire,21 Ve Üzeri,4,110,120,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,3+1,Var,850.0,24000.0,Çankaya,Huzur Mahallesi
Boş,Daire,21 Ve Üzeri,4,100,130,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,850.0,45000.0,Çankaya,Güvenevler Mahallesi
Boş,Daire,21 Ve Üzeri,15,100,110,8.Kat,Evet,Merkezi Doğalgaz,1,3+1,Var,2950.0,43000.0,Çankaya,Emek Mahallesi
Boş,Daire,0 (Yeni),3,80,85,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,2+1,Var,850.0,45000.0,Çankaya,Emek Mahallesi
Boş,Daire,0 (Yeni),3,70,75,Düz Giriş (Zemin),Hayır,Kombi Doğalgaz,1,2+1,Var,850.0,40000.0,Çankaya,Emek Mahallesi
Boş,Daire,5-10,3,50,60,2.Kat,Hayır,Kombi Doğalgaz,1,1+1,Var,850.0,36000.0,Çankaya,Mebusevleri Mahallesi
Boş,Daire,21 Ve Üzeri,4,90,105,4.Kat,Hayır,Merkezi Doğalgaz,1,3+1,Var,850.0,32000.0,Çankaya,Emek Mahallesi
Boş,Daire,21 Ve Üzeri,3,95,120,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,23000.0,Keçiören,Aşağı Eğlence Mahallesi
Boş,Daire,21 Ve Üzeri,3,105,115,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,25000.0,Keçiören,Aşağı Eğlence Mahallesi
Boş,Daire,21 Ve Üzeri,4,100,120,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,850.0,30000.0,Çankaya,Korkutreis Mahallesi
Boş,Daire,21 Ve Üzeri,4,110,120,3.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,400.0,20000.0,Mamak,Demirlibahçe Mahallesi
Kiracı Oturuyor,Daire,21 Ve Üzeri,3,60,65,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,1+1,Var,150.0,20000.0,Mamak,Demirlibahçe Mahallesi
Boş,Daire,21 Ve Üzeri,3,140,160,3.Kat,Hayır,Kombi Doğalgaz,2,4+1,Var,150.0,25000.0,Mamak,Demirlibahçe Mahallesi
Boş,Daire,0 (Yeni),3,40,45,1.Kat,Hayır,Kombi Doğalgaz,1,1+1,Var,850.0,39000.0,Çankaya,Yukarı Bahçelievler Mahallesi
Boş,Villa,5-10,2,180,220,2.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,500.0,60000.0,Gölbaşı,Hacıhasan Mahallesi
Boş,Daire,4,30,90,110,2.Kat,Hayır,Merkezi (Pay Ölçer),2,2+1,Var,850.0,55000.0,Çankaya,İlkbahar Mahallesi
Boş,Daire,0 (Yeni),3,70,85,3.Kat,Hayır,Yerden Isıtma,1,3+1,Var,850.0,60000.0,Çankaya,Barbaros Mahallesi
Boş,Daire,21 Ve Üzeri,10,90,110,4.Kat,Hayır,Merkezi Doğalgaz,1,3+1,Var,850.0,38000.0,Çankaya,Oran Mahallesi
Boş,Daire,5-10,14,120,130,12.Kat,Evet,Kombi Doğalgaz,2,3+1,Var,725.0,30000.0,Mamak,Akşemsettin Mahallesi
Boş,Daire,4,16,60,65,14.Kat,Hayır,Merkezi Doğalgaz,1,2+1,Var,225.0,15000.0,Çubuk,Yenice Mahallesi
Boş,Daire,0 (Yeni),4,70,85,Kot 1 (-1).Kat,Hayır,Yerden Isıtma,1,2+1,Var,850.0,46000.0,Çankaya,Güvenevler Mahallesi
Boş,Villa,21 Ve Üzeri,4,250,280,2.Kat,Evet,Kombi Doğalgaz,2,5+1,Var,275.0,67500.0,Gölbaşı,Karşıyaka Mahallesi
Boş,Daire,11-15,14,110,135,12.Kat,Evet,Merkezi (Pay Ölçer),1,3+1,Var,900.0,23000.0,Altındağ,Gültepe Mahallesi
Boş,Daire,0 (Yeni),3,40,50,Düz Giriş (Zemin),Hayır,Yerden Isıtma,1,1+1,Var,850.0,36000.0,Çankaya,Barbaros Mahallesi
Boş,Daire,21 Ve Üzeri,3,100,110,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,500.0,21000.0,Yenimahalle,Çiğdemtepe Mahallesi
Boş,Daire,0 (Yeni),2,35,45,1.Kat,Hayır,Yerden Isıtma,1,1+1,Var,500.0,21000.0,Gölbaşı,Taşpınar Mahallesi
Boş,Daire,21 Ve Üzeri,3,55,65,1.Kat,Hayır,Kombi Doğalgaz,1,1+1,Var,850.0,26000.0,Çankaya,Korkutreis Mahallesi
Boş,Daire,4,23,92,110,8.Kat,Evet,Merkezi (Pay Ölçer),2,2+1,Var,275.0,59000.0,Gölbaşı,Kızılcaşar Mahallesi
Boş,Daire,21 Ve Üzeri,3,80,90,Bahçe Katı,Hayır,Kombi Doğalgaz,1,2+1,Var,850.0,34500.0,Çankaya,Emek Mahallesi
Boş,Daire,21 Ve Üzeri,4,90,100,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,3+1,Var,850.0,21000.0,Çankaya,Huzur Mahallesi
Boş,Daire,0 (Yeni),4,75,85,2.Kat,Hayır,Kombi Doğalgaz,1,2+1,Var,850.0,47000.0,Çankaya,Bahçelievler Mahallesi
Boş,Daire,21 Ve Üzeri,3,80,95,Bahçe Katı,Hayır,Kombi Doğalgaz,1,2+1,Var,850.0,20000.0,Çankaya,Osman Temiz Mahallesi
Boş,Daire,5-10,3,130,145,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,22000.0,Keçiören,Kanuni Mahallesi
Boş,Daire,11-15,7,125,137,Yüksek Giriş,Evet,Merkezi (Pay Ölçer),1,3+1,Var,1000.0,22000.0,Etimesgut,Yapracık Mahallesi
Boş,Daire,11-15,4,125,135,4.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,275.0,22500.0,Kahramankazan,Atatürk Mahallesi
Boş,Daire,0 (Yeni),4,100,140,Yüksek Giriş,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,20500.0,Sincan,Mustafa Kemal Mahallesi
Boş,Daire,0 (Yeni),13,50,65,7.Kat,Evet,Kombi Doğalgaz,1,1+1,Var,1500.0,28000.0,Pursaklar,Saray Osmangazi Mahallesi
Boş,Daire,16-20,11,120,130,5.Kat,Evet,Kombi Doğalgaz,2,3+1,Var,250.0,30000.0,Mamak,Cengizhan Mahallesi
Boş,Daire,16-20,6,137,140,6.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,1200.0,36000.0,Etimesgut,Şehit Osman Avcı Mahallesi
Boş,Daire,2,28,63,65,3.Kat,Evet,Yerden Isıtma,1,2+1,Var,275.0,30000.0,Gölbaşı,Hacılar Mahallesi
Boş,Daire,5-10,25,105,124,2.Kat,Hayır,Merkezi (Pay Ölçer),1,2+1,Var,850.0,60000.0,Çankaya,Konutkent Mahallesi
Boş,Villa,11-15,3,250,400,2.Kat,Evet,Kombi Doğalgaz,3,5+1,Var,2950.0,80000.0,Çankaya,Alacaatlı Mahallesi
Boş,Daire,0 (Yeni),27,124,130,5.Kat,Evet,Yerden Isıtma,2,3+1,Var,275.0,45000.0,Gölbaşı,Hacılar Mahallesi
Boş,Daire,0 (Yeni),3,46,60,1.Kat,Hayır,Yerden Isıtma,1,1+1,Var,500.0,21000.0,Gölbaşı,İncek Mahallesi
Boş,Daire,21 Ve Üzeri,3,110,115,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,23000.0,Keçiören,İncirli Mahallesi
Boş,Daire,21 Ve Üzeri,6,120,130,6.Kat,Hayır,Merkezi Doğalgaz,1,3+1,Var,2000.0,28000.0,Çankaya,Fakülteler Mahallesi
Boş,Daire,16-20,5,115,125,5.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,23500.0,Etimesgut,Elvan Mahallesi
Kiracı Oturuyor,Daire,16-20,3,120,125,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,32000.0,Keçiören,Ayvalı Mahallesi
Boş,Daire,16-20,3,105,120,2.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,150.0,23000.0,Mamak,General Zeki Doğan Mahallesi
Boş,Daire,16-20,4,110,120,4.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,100.0,16500.0,Sincan,Akşemsettin Mahallesi
Boş,Daire,21 Ve Üzeri,5,75,80,Bahçe Katı,Evet,Kombi Doğalgaz,1,2+1,Var,650.0,27500.0,Yenimahalle,Barış Mahallesi
Boş,Daire,0 (Yeni),5,40,45,4.Kat,Hayır,Kombi Doğalgaz,1,1+1,Var,500.0,24000.0,Gölbaşı,Eymir Mahallesi
Boş,Daire,0 (Yeni),35,205,225,7.Kat,Evet,Yerden Isıtma,3,4.5+1,Var,275.0,65000.0,Gölbaşı,Kızılcaşar Mahallesi
Boş,Daire,21 Ve Üzeri,3,65,80,2.Kat,Hayır,Kombi Doğalgaz,1,2+1,Var,250.0,17000.0,Keçiören,Aşağı Eğlence Mahallesi
Boş,Daire,21 Ve Üzeri,2,80,90,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,20000.0,Keçiören,Şefkat Mahallesi
Boş,Daire,11-15,2,115,125,Kot 1 (-1).Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,24000.0,Keçiören,Aşağı Eğlence Mahallesi
Boş,Daire,16-20,5,125,135,2.Kat,Evet,Kombi Doğalgaz,1,3+1,Var,650.0,36000.0,Etimesgut,Yavuz Selim Mahallesi
Boş,Daire,4,9,100,115,9.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,275.0,27500.0,Altındağ,Ulubey Mahallesi
Mülk Sahibi Oturuyor,Daire,21 Ve Üzeri,3,99,100,Yüksek Giriş,Hayır,Merkezi (Pay Ölçer),1,2+1,Var,850.0,55000.0,Çankaya,Aziziye Mahallesi
Boş,Daire,5-10,23,180,190,2.Kat,Evet,Yerden Isıtma,2,4+1,Var,450.0,49000.0,Keçiören,Ovacık Mahallesi
Kiracı Oturuyor,Daire,21 Ve Üzeri,4,117,125,4.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,900.0,29500.0,Etimesgut,Güzelkent Mahallesi
Boş,Daire,11-15,5,350,500,4.Kat,Hayır,Kombi Doğalgaz,3,7+1,Var,850.0,85000.0,Çankaya,Birlik Mahallesi
Boş,Daire,5-10,3,115,130,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,275.0,30000.0,Etimesgut,Şeker Mahallesi
Boş,Daire,5-10,9,55,58,5.Kat,Evet,Merkezi (Pay Ölçer),1,1+1,Var,1000.0,26500.0,Etimesgut,Şehit Osman Avcı Mahallesi
Boş,Daire,16-20,11,120,130,8.Kat,Evet,Merkezi Doğalgaz,1,3+1,Var,2950.0,46000.0,Çankaya,Aziziye Mahallesi
Boş,Daire,1,4,50,55,1.Kat,Hayır,Merkezi (Pay Ölçer),1,1+1,Var,850.0,49000.0,Çankaya,Gaziosmanpaşa Mahallesi
Kiracı Oturuyor,Daire,21 Ve Üzeri,3,65,80,Düz Giriş (Zemin),Hayır,Kombi Doğalgaz,1,2+1,Var,150.0,19000.0,Çankaya,Ertuğrulgazi Mahallesi
Boş,Daire,0 (Yeni),14,50,55,Düz Giriş (Zemin),Evet,Yerden Isıtma,1,1+1,Var,725.0,20000.0,Mamak,Ege Mahallesi
Boş,Daire,11-15,3,100,115,2.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,150.0,22000.0,Mamak,Karaağaç Mahallesi
Boş,Daire,11-15,3,105,120,1.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,275.0,30000.0,Etimesgut,Şeker Mahallesi
Boş,Daire,0 (Yeni),3,45,55,3.Kat,Hayır,Yerden Isıtma,1,1+1,Var,850.0,31000.0,Çankaya,Yukarı Dikmen Mahallesi
Boş,Daire,2,3,90,100,Kot 2 (-2).Kat,Hayır,Merkezi Doğalgaz,1,2+1,Var,275.0,17500.0,Altındağ,Feridun Çelik Mahallesi
Boş,Daire,0 (Yeni),4,40,45,Kot 1 (-1).Kat,Hayır,Merkezi Doğalgaz,1,1+1,Var,850.0,28500.0,Çankaya,Yaşamkent Mahallesi
Boş,Daire,5-10,5,110,120,3.Kat,Hayır,Kombi Doğalgaz,2,3+1,Var,150.0,26500.0,Mamak,Gülveren Mahallesi
Boş,Daire,16-20,5,125,126,5.Kat,Hayır,Kombi Doğalgaz,1,3+1,Var,200.0,32500.0,Keçiören,Ayvalı Mahallesi
Boş,Daire,11-15,6,120,125,4.Kat,Evet,Kombi Doğalgaz,1,3+1,Var,450.0,17000.0,Keçiören,Karşıyaka Mahallesi
Boş,Daire,0 (Yeni),4,110,115,Düz Giriş (Zemin),Hayır,Kombi Doğalgaz,1,2+1,Var,850.0,25000.0,Çankaya,Ertuğrulgazi Mahallesi
